frame_path,f1_score_200_480p,f1_score_400_480p,f1_score_800_480p,f1_score_1200_480p,f1_score_2200_480p,f1_score_3300_480p,f1_score_5000_480p,f1_score_6500_480p,f1_score_8600_480p,f1_score_10000_480p,f1_score_12000_480p,f1_score_200_720p,f1_score_400_720p,f1_score_800_720p,f1_score_1200_720p,f1_score_2200_720p,f1_score_3300_720p,f1_score_5000_720p,f1_score_6500_720p,f1_score_8600_720p,f1_score_10000_720p,f1_score_12000_720p,f1_score_200_1080p,f1_score_400_1080p,f1_score_800_1080p,f1_score_1200_1080p,f1_score_2200_1080p,f1_score_3300_1080p,f1_score_5000_1080p,f1_score_6500_1080p,f1_score_8600_1080p,f1_score_10000_1080p,f1_score_12000_1080p
0680.JPEG,0.22087813620071683,0.5645268474215843,0.7332083636431461,0.7233689839572192,0.7817663817663817,0.9057047031730576,0.8377363377363377,0.7931015221337802,0.7085137085137084,0.7971969912170698,0.7863756613756614,0.2972972972972973,0.897564352152282,0.9251065366558325,0.9581704781704782,0.9509803921568628,0.91,0.9666666666666667,0.9666666666666667,0.9655555555555555,0.9666666666666667,0.9805128205128204,0.44790448343079925,0.688695652173913,0.9532474503488997,0.9398148148148149,0.9871794871794872,0.9761904761904763,0.9583333333333334,0.7916666666666666,0.9933333333333333,0.9822222222222222,1.0
0681.JPEG,0.5497835497835498,0.2803030303030303,0.5555555555555555,0.5,0.3333333333333333,0.5555555555555555,0.3333333333333333,0.5,0.3333333333333333,0.5555555555555555,0.3333333333333333,0.2635658914728682,0.6222222222222222,0.32666666666666666,1.0,0.5555555555555555,1.0,0.9967637540453075,0.9967637540453075,1.0,1.0,1.0,0.1801801801801802,0.5208333333333334,0.8856526429341963,0.3333333333333333,0.6666666666666666,0.9333333333333332,1.0,0.9333333333333332,1.0,0.9333333333333332,1.0
0682.JPEG,0.20305480682839175,0.23214285714285715,0.23868677905944985,0.4047619047619047,0.25977256574271496,0.6038569273863391,0.4362745098039215,0.6773549833251326,0.6276664511958631,0.6533074768368886,0.6752854988149105,0.09391534391534391,0.24081632653061227,0.4709345276572167,0.47304460245636715,0.5272108843537415,0.6893086080586082,0.6612637362637362,0.6452511773940345,0.7903061224489795,0.8227465986394559,0.8250130821559394,0.30564537503313016,0.440671350507416,0.5181199752628324,0.6527472527472528,0.9773940345368918,0.9406593406593406,0.8312011371712863,0.843956043956044,0.8416895604395604,0.8461538461538461,1.0
0683.JPEG,0.14658385093167703,0.4358474046278924,0.5053936083876204,0.5672727272727273,0.5705943382243961,0.5577593984962406,0.5657225433526012,0.5718832891246685,0.5134514810815389,0.5670114942528736,0.502623732856291,0.28302658486707566,0.6349742599742599,0.5810055865921788,0.7019394104555571,0.7836065573770492,0.7781120183354819,0.7803466552069904,0.7816849816849818,0.7816849816849818,0.785792349726776,0.780507153987817,0.32788626777066077,0.45044390637610976,0.7763719512195122,0.7092577597840756,0.8763874345549738,0.7905759162303665,0.9875419519398576,0.9895242012889071,0.7857894736842106,0.7926701570680629,1.0
0684.JPEG,0.3313492593086881,0.37613224637681164,0.5476923076923077,0.4891472868217054,0.5893129770992367,0.5648484848484848,0.4893129770992367,0.4707692307692308,0.62264631043257,0.5241025641025641,0.5907692307692308,0.35631146592618307,0.3670955882352941,0.5562770562770563,0.5591208791208792,0.5862595419847328,0.6683589743589743,0.7239583333333333,0.560741548527808,0.5891472868217054,0.5605758582502769,0.590625,0.346875,0.38648062015503876,0.5562770562770563,0.5562770562770563,0.5864661654135339,0.9175279805352797,0.7554887218045113,0.9653679653679653,0.7985185185185185,0.7714285714285715,1.0
0685.JPEG,0.9271664008506114,0.9390230810520666,0.9506877377816799,0.9644133644133644,0.9718927383049522,0.9572415888205361,0.9694638694638694,0.9694638694638694,0.9619862749633742,0.9599728629579376,0.9599728629579376,0.9224684919600173,0.94017094017094,0.9494263285024155,0.9650735294117648,0.9676855231143553,0.9800031123560536,0.9743230625583567,0.9873015873015873,0.9794433902593296,0.9897338703308852,0.9871901977165134,0.9282632811537038,0.9196882951653943,0.9540181247575724,0.9630114090545745,0.9898070339246811,0.9822840632603406,1.0,0.9975308641975308,0.9950980392156863,1.0,1.0
0686.JPEG,0.49193548387096775,0.9415584415584416,0.75,0.75,0.7338709677419355,0.49166666666666664,0.4801587301587301,0.75,0.49166666666666664,0.7377049180327868,0.7416666666666667,0.7380952380952381,0.75,0.75,0.75,0.7416666666666667,0.75,0.75,0.75,0.75,0.75,0.75,0.7272727272727273,0.9318181818181819,0.9957627118644068,0.9642857142857143,0.75,0.7457627118644068,0.9600484261501211,1.0,1.0,1.0,1.0
0687.JPEG,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.7457627118644068,0.7457627118644068,0.7457627118644068,0.75,0.75,1.0,1.0,0.9957627118644068,1.0,1.0
0688.JPEG,0.5,0.75,0.75,0.75,0.75,0.5,0.5,0.4959016393442623,0.5,0.75,0.5,0.5,0.75,0.75,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.7238805970149254,1.0,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0
0689.JPEG,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.75,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0690.JPEG,0.6260162601626017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0691.JPEG,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.25,1.0,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0
0692.JPEG,0.327683615819209,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32786885245901637,0.6559139784946236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.9945355191256832,1.0,1.0,0.9945355191256832,1.0,1.0,1.0,1.0,1.0
0693.JPEG,0.828042328042328,0.6363636363636364,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.5778688524590163,0.65625,0.6666666666666666,0.6666666666666666,0.9444444444444443,1.0,1.0,1.0,1.0,1.0,1.0,0.3225806451612903,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.8888888888888888,1.0,0.8888888888888888,1.0,0.8888888888888888,1.0
0694.JPEG,0.6666666666666666,0.9666666666666667,0.9954337899543378,0.959349593495935,0.9666666666666667,0.9783549783549784,0.9666666666666667,0.9866666666666667,0.990990990990991,0.990990990990991,0.9866666666666667,0.5833333333333334,0.990990990990991,0.9783549783549784,0.990990990990991,1.0,1.0,1.0,1.0,0.9954337899543378,1.0,1.0,0.2696629213483146,0.9192982456140352,0.9783549783549784,1.0,1.0,0.990990990990991,0.990990990990991,0.9954337899543378,0.9954337899543378,0.9954337899543378,1.0
0695.JPEG,1.0,0.9772727272727273,1.0,0.7459016393442623,0.75,0.75,0.7459016393442623,0.75,0.75,0.75,0.75,0.7263104838709677,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.45026881720430106,0.7459016393442623,0.7459016393442623,0.9959016393442623,0.9959016393442623,1.0,1.0,1.0,1.0,1.0,1.0
0696.JPEG,0.6,0.8,0.8,0.8,0.6,0.6,0.6,0.8,0.8,0.8,0.6,0.5914581535806731,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.7973333333333332,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0697.JPEG,0.5846153846153845,0.7846153846153846,0.7935483870967742,1.0,0.9935483870967742,0.9935483870967742,0.9967213114754099,0.9967213114754099,0.9967213114754099,0.7744990892531877,0.9967213114754099,0.9179487179487179,0.7967213114754099,0.8,1.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.7967213114754099,0.7791044776119402,0.5875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0698.JPEG,0.5474670072371222,0.9208999728923827,0.9824561403508772,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48582995951417,0.8401937046004843,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45823129251700684,0.8997175141242937,0.9841269841269842,1.0,1.0,0.9841269841269842,1.0,1.0,1.0,1.0,1.0
0699.JPEG,0.5611111111111111,0.7594594594594594,0.8827477477477477,0.8941558441558441,0.8995421696641208,0.8095950797170309,0.8156926406926407,0.9168831168831169,0.8804545454545454,0.8804545454545454,0.8804545454545454,0.6452903811252269,0.9770140954351481,0.9633928571428572,0.9977477477477477,0.9883116883116884,0.9703346203346204,0.9906048906048905,0.9928571428571429,0.9928571428571429,0.9906048906048905,0.9977477477477477,0.7936620492842382,0.9473710674514121,0.9838588588588588,0.9807486631016042,0.9901719901719901,0.9845073296292808,0.9852941176470589,0.9928571428571429,0.9924242424242424,0.9924242424242424,1.0
0700.JPEG,0.5876284153005464,0.8372380952380952,0.8344428650398799,0.9647414488668281,0.9751201137171286,0.8568134935080693,0.9768430574400724,0.9768430574400724,0.9720142602495544,0.9768430574400724,0.9540607054963085,0.9593772893772895,0.9711666666666666,0.9762492723848656,0.9678952560308492,0.9893751581077662,0.98989898989899,0.9950248756218905,0.98989898989899,0.9950248756218905,0.9950248756218905,0.9950248756218905,0.953622807017544,0.952930883639545,0.9706314329989397,0.9839137645107794,0.9812890925947689,1.0,1.0,1.0,1.0,1.0,1.0
0701.JPEG,0.8878143133462283,0.9696969696969697,0.9885029153321837,0.9774603174603174,0.9880859880859881,0.97996632996633,0.9880859880859881,0.9914529914529915,1.0,1.0,1.0,0.9787234042553191,0.9824561403508772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9492693686242073,0.9743260590500643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0702.JPEG,0.9712509712509713,0.9629629629629629,0.9113183803390332,0.9745929504383611,0.9789029535864979,0.9866220735785953,0.9866220735785953,0.9825108542775026,0.9825108542775026,0.9825108542775026,0.9873417721518988,0.9417211328976035,1.0,1.0,1.0,0.9955555555555554,0.9955555555555554,1.0,0.9912280701754387,0.9955555555555554,0.9912280701754387,0.9912280701754387,0.9435897435897437,0.9955555555555554,0.9956709956709956,0.9912280701754387,0.9956709956709956,0.9956709956709956,0.9955555555555554,0.9956709956709956,0.9956709956709956,1.0,1.0
0703.JPEG,0.7365007012622721,0.7353479853479854,0.7445652173913043,0.739188231123715,0.7419354838709677,0.7419354838709677,0.7419354838709677,0.7419354838709677,0.7419354838709677,0.7419354838709677,0.7419354838709677,0.6983590733590733,0.7285714285714285,0.75,1.0,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.6464319248826291,0.7318840579710145,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0704.JPEG,0.7999999999999999,0.9242424242424242,0.9500000000000001,0.9330715103910979,0.9295634920634921,0.9172979797979798,0.904334121355398,0.904334121355398,0.8936170212765958,0.922323539344816,0.904334121355398,0.9523809523809524,0.8405797101449276,0.9904761904761905,1.0,1.0,1.0,1.0,1.0,1.0,0.9904761904761905,0.9904761904761905,0.8405797101449276,1.0,0.9904761904761905,0.9904761904761905,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0705.JPEG,0.9353233830845772,0.92018779342723,0.9876543209876543,0.9937106918238993,0.9937106918238993,0.9937106918238993,0.9937106918238993,0.9937106918238993,0.9937106918238993,0.9937106918238993,0.9937106918238993,0.8327822390174777,0.9417989417989417,0.993939393939394,0.9937106918238993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8021308980213089,0.8935064935064935,0.9818181818181818,1.0,1.0,0.9937106918238993,1.0,1.0,1.0,1.0,1.0
0706.JPEG,0.5466590224427466,0.49995312574735734,0.5019420289855072,0.5449294001018139,0.5612726454831718,0.5556379187455452,0.6731686395608165,0.5489326765188834,0.6847237671486837,0.6489326765188834,0.6844424392811489,0.5557368840431415,0.5744882452847054,0.5944710260499735,0.5938981653267368,0.5979797979797981,0.6,0.6,0.6,0.6,0.6,0.6,0.5747386912604304,0.5928571428571429,0.6,0.5979797979797981,0.8,0.6,0.5959183673469388,0.5979797979797981,0.7333333333333333,0.9313131313131313,1.0
0707.JPEG,0.7135483870967743,0.5978494623655914,0.7557441992076968,0.7231060606060606,0.7589285714285714,0.7870967741935484,0.7978947368421052,0.7957446808510638,0.7478494623655914,0.7478494623655914,0.7978494623655914,0.7649769585253456,0.7916666666666666,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7978494623655914,0.7938144329896908,0.8,0.8,1.0,1.0,0.7978494623655914,1.0,0.7958333333333333,0.8,1.0
0708.JPEG,0.7345679012345679,0.8304695405788303,0.9673913043478262,0.9155981493721084,0.9351851851851851,0.9285714285714286,0.9285714285714286,0.920995670995671,0.9188948306595366,0.9188948306595366,0.9188948306595366,0.6955357142857143,0.9294019933554818,0.9823529411764707,0.9709852889358703,0.9702522967228849,0.9574426587611172,0.9596932817013952,0.9612676056338028,0.9633636629685796,0.9631221719457014,0.9775783040488923,0.9223214285714285,0.9767045454545454,0.9970588235294118,0.9667557932263815,0.9630299477084703,0.9883258817685048,0.9894830659536542,1.0,0.9889943074003795,1.0,1.0
0709.JPEG,0.673710105798749,0.6857781807904281,0.7608133236316598,0.7260536905644392,0.7488553182896663,0.7366830065359476,0.7405388522870577,0.7838444731548071,0.7797539470333588,0.7811137763563137,0.7646105083824576,0.6764595054068739,0.7269371139427636,0.8323369565217392,0.7231820269442744,0.8041031711191938,0.7428256686652208,0.8448991455764655,0.8067497827031725,0.7882490920096853,0.785424233252623,0.7882490920096853,0.6106122460308209,0.7712155941260139,0.7703947725055112,0.7565526634382568,0.7618093879342783,0.8473861283643892,0.8864137745493679,0.8211951447245566,0.8277762341391126,0.9933110367892977,1.0
0710.JPEG,0.6670265407107512,0.6730959594946191,0.9914978744686171,0.8840714098385224,0.9287142669813795,0.8901689708141322,0.9973118279569892,0.9973118279569892,0.9348118279569892,0.7473118279569892,0.7473118279569892,0.8713794739903861,0.9912142669813795,0.9854070660522274,0.9973118279569892,0.75,0.9348118279569892,1.0,0.9973118279569892,0.9973118279569892,0.9973118279569892,0.9973118279569892,0.6292311661506708,0.7348118279569893,0.7316185541574143,0.9939024390243902,1.0,0.9986772486772486,0.9986772486772486,0.9986772486772486,1.0,0.9941860465116279,1.0
0711.JPEG,0.8798527443105756,0.9983579638752053,0.9966996699669967,0.6633663366336634,0.6633663366336634,0.6633663366336634,0.6633663366336634,0.6633663366336634,0.6633663366336634,0.6633663366336634,0.6633663366336634,0.6633663366336634,0.6601941747572816,0.6650246305418719,0.6666666666666666,0.9983579638752053,0.6633663366336634,0.6666666666666666,0.6666666666666666,1.0,0.6650246305418719,0.6666666666666666,0.5726551526302254,0.9966996699669967,1.0,1.0,0.9967320261437909,1.0,1.0,0.9983739837398374,1.0,1.0,1.0
0712.JPEG,0.7051714051714052,0.7234487734487735,0.724666534818819,0.724666534818819,0.7378787878787879,0.7378787878787879,0.7378787878787879,0.7378787878787879,0.7378787878787879,0.7378787878787879,0.736571296723581,0.7108225108225108,0.7206631856116392,0.736571296723581,0.736571296723581,0.7454545454545455,0.9454545454545455,0.9454545454545455,0.9454545454545455,0.9454545454545455,0.9454545454545455,0.9454545454545455,0.7335497835497835,0.7352504638218924,0.736571296723581,0.9365712967235811,0.9096940276551927,0.9329545454545455,0.8883116883116884,0.9329545454545455,0.9329545454545455,0.9329545454545455,1.0
0713.JPEG,0.7567619047619047,0.7634285714285715,0.7908950276243094,0.9433333333333334,0.96,0.96,0.96,0.9807132094424912,1.0,1.0,1.0,0.5609022556390977,1.0,0.9716203796203796,0.9988950276243095,0.96,0.96,0.96,0.9988950276243095,1.0,1.0,1.0,0.5703112529928173,0.792,0.9818181818181818,0.96,1.0,1.0,0.9988950276243095,1.0,0.9988950276243095,0.9807132094424912,1.0
0714.JPEG,0.3459334637964775,0.5583779082409219,0.44108631094932466,0.4686358447488585,0.47181836008628175,0.47077061841140994,0.6405424104054241,0.6405424104054241,0.5849868548498686,0.6405424104054241,0.7516535215165353,0.4767331433998101,0.665691680949897,0.48666969628114826,0.602905751279735,0.48865117705697414,0.6614906832298136,0.6614906832298136,0.6574635241301908,0.6636363636363637,0.6574635241301908,0.6574635241301908,0.6553178437236408,0.5998257971673104,0.6584613068352906,0.8292682926829268,0.49796747967479676,0.6646341463414634,0.662673362027738,0.998989898989899,0.8323232323232324,0.998989898989899,1.0
0715.JPEG,0.5016707940189964,0.7198630136986301,0.7670886075949367,0.5698630136986301,0.7318181818181818,0.5818181818181818,0.9451219512195121,0.7451219512195122,0.7951219512195122,0.9451219512195121,0.7451219512195122,0.6368863334807607,0.7307944658393952,0.6754623044096728,0.7346153846153846,0.7346153846153846,0.9425925925925925,0.7451219512195122,0.7346153846153846,0.7425925925925926,0.7475903614457831,0.7475903614457831,0.5530166880616175,0.7030166880616175,0.9309236947791165,0.7846153846153846,1.0,0.9333333333333333,0.9975903614457831,0.9975903614457831,0.7794085432639649,0.7975903614457831,1.0
0716.JPEG,0.33956916099773243,0.5173354231974922,0.5290612984324164,0.6362011707756388,0.6219453053904369,0.6339035614245698,0.6446438125812123,0.6486094437775111,0.6482371794871794,0.6609729556158127,0.6609729556158127,0.4450354609929078,0.447463768115942,0.7743117246898759,0.6643340396267796,0.7815512796027502,0.6747406462585034,0.6684115954073938,0.5640811548499997,0.5794514921353157,0.577703240387064,0.5801542207792209,0.447463768115942,0.5757456828885401,0.8069727891156463,0.6716208222419403,0.7071428571428572,0.7238095238095239,0.75,0.7321428571428572,0.75,0.875,1.0
0717.JPEG,0.45608176284868013,0.4463431305536569,0.43165228175523307,0.44302544302544306,0.4592921698184856,0.46749229858712293,0.46964113984487504,0.5340913954716012,0.46464905263277345,0.5493868439506872,0.46964113984487504,0.4598499521360671,0.460430222739221,0.46785437753179693,0.4491698362666105,0.7542858032489369,0.6862329299256945,0.6321856983848569,0.700572493675942,0.6381004829280691,0.6443772388044834,0.7744641192917054,0.38789423799718925,0.5964878566239916,0.9266842220759272,0.8377504848093084,0.6215742182081593,0.6871625319901182,0.9954212454212454,0.9832938303526539,0.9781245831666,0.9987995198079231,1.0
0718.JPEG,0.6053427419354839,0.5910493827160493,0.6288215862743115,0.8110144312393888,0.8755274261603375,0.8980836236933798,0.9035493827160493,0.795284355393645,0.7983412198276184,0.813468992248062,0.8140674874601003,0.3919413919413919,0.575,0.6664511958629605,0.5972222222222222,0.8842627960275019,0.6753945480631277,0.8854166666666666,0.6445944498017787,0.9340557275541795,0.9375,0.8900375939849624,0.6764705882352942,0.71,0.7698412698412699,0.8507223942208462,0.6798850574712644,0.9614845938375349,0.9627450980392156,0.9388368983957219,0.9825581395348837,0.9352941176470587,1.0
0719.JPEG,0.6219003730524468,0.6486486486486486,0.9812021857923496,0.9744012909377636,0.9822222222222222,0.9749276759884281,0.9826839826839827,0.9760348583877995,0.9826839826839827,0.9868421052631579,0.9826839826839827,0.60267801276436,0.9350910746812385,0.8776524022425662,0.9849462365591398,0.9774415020316661,0.9818772912775818,0.9935483870967742,0.9837828309536402,0.9902065147966788,0.9914529914529915,0.9914529914529915,0.6278688524590165,0.6484018264840182,0.9858775104676744,0.9826839826839827,0.989247311827957,0.9914529914529915,0.9913419913419913,0.9871794871794872,0.9912280701754387,0.9956140350877193,1.0
0720.JPEG,0.4604262691641332,0.5648260395199418,0.6252441804750396,0.6277935233296593,0.6345656080970685,0.6315577078288942,0.6321626404884882,0.6364991910446456,0.6425969294821754,0.6522854691260056,0.6507936507936508,0.35351204322514734,0.7647954649696137,0.6287710260313001,0.6101351956307638,0.6341467674726152,0.6448247926412402,0.6478837470350111,0.6541444724792076,0.6478987068965517,0.6541444724792076,0.6570667401589271,0.5552574316395309,0.5974826821507733,0.6356095601451638,0.6408360025993192,0.6796987960477058,0.7140210193791386,0.9945355191256832,0.8319559228650139,0.9957977307746182,0.9986225895316805,1.0
0721.JPEG,0.44186091471498007,0.5335863377609108,0.7592733949767199,0.9838760757314974,0.7471782541908769,0.9250682018970322,0.9335160151016929,0.9425559947299078,0.941549295774648,0.9548387096774194,0.9411764705882353,0.4992627755601108,0.7546761690422605,0.723957839262187,0.9471864173997467,0.9346453546453546,0.9738117392135619,0.9542812863231305,0.9667774086378739,0.928051948051948,0.9346493419956688,0.9479421579532815,0.6938415083222861,0.9544546850998463,0.9816345514950167,0.9566233766233767,0.9755244755244755,0.990239651416122,0.9709803921568628,0.9925925925925926,0.9857142857142858,0.9733333333333334,1.0
0722.JPEG,0.6450951554710953,0.8019093888567573,0.6151960784313726,0.6584415584415584,0.7209183673469388,0.7027777777777777,0.8903743315508021,0.9027777777777779,0.9523809523809523,0.9176470588235294,0.8903743315508021,0.43062200956937796,0.6110435663627153,0.5747340425531915,0.9176470588235294,0.8398879551820727,0.7865546218487395,0.9555555555555555,0.6615384615384615,0.78,0.7411764705882353,0.78,0.8006231795705478,0.8900850340136055,0.819047619047619,0.9013415892672858,0.9904761904761905,0.9865546218487395,0.9904761904761905,1.0,0.996078431372549,0.996078431372549,1.0
0723.JPEG,0.6274805867126834,0.8582204799239724,0.6834016393442622,0.6387587822014051,0.8564279551337359,0.7327437446074202,0.9283959185204638,0.9827437446074203,0.9827437446074203,0.9827437446074203,0.9827437446074203,0.7003195450885669,0.8497028089349056,0.9034016393442623,0.9527437446074203,0.9827437446074203,0.9827437446074203,0.9827437446074203,0.9381238615664845,0.9681238615664846,0.9681238615664846,0.9681238615664846,0.8747987117552335,0.7,0.9058395275430201,0.9827437446074203,0.9827437446074203,0.9827437446074203,0.9880952380952381,1.0,0.9880952380952381,1.0,1.0
0724.JPEG,0.9304979946524063,0.984375,0.984375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.734375,0.9611794171220401,1.0,1.0,1.0,0.9921875,1.0,0.9921875,0.9844932844932845,1.0,0.996031746031746,0.9802766393442623,0.9687381778058007,0.996031746031746,1.0,0.9844932844932845,0.988219246031746,0.988219246031746,0.996031746031746,1.0,0.988219246031746,1.0
0725.JPEG,0.7493195104128608,0.7422459893048128,0.7661881977671451,0.7661881977671451,0.63853668261563,0.6445850697124043,0.7664182811723796,0.7316526610644258,0.7567213114754099,0.7491039426523297,0.7464895635673624,0.5499120234604106,0.5913043478260869,0.9229095092425549,0.8773504705800679,0.9456102003642988,0.9364055299539171,0.9743610630282049,0.9541833077316948,0.9856102003642988,0.9795784543325526,0.9760696824027282,0.7974182502996061,0.6445850697124043,0.6578005115089514,0.9555555555555555,0.9545945945945945,0.9308346624136098,0.9945945945945945,0.9945945945945945,0.9945945945945945,0.9945945945945945,1.0
0726.JPEG,0.5612151898734178,0.5665485471296953,0.7816666666666667,0.9589981006647674,0.7589981006647674,0.9743827160493828,0.9435830429732869,0.9176563396442914,0.9308431528311047,0.9308431528311047,0.9594145814025332,0.543139534883721,0.7779990044798407,0.7743827160493828,0.7727551020408164,0.9471928530448324,0.9549391375175347,0.8970325203252033,0.9747991967871485,0.9799019607843137,0.9821428571428571,0.9799019607843137,0.5499424626006905,0.9131599684791174,0.9435726883345931,0.9882352941176471,0.907262443438914,0.9673469387755101,1.0,0.9673469387755101,0.9714285714285715,0.9959183673469388,1.0
0727.JPEG,0.3454471212739894,0.3649769585253456,0.3700189753320683,0.4125624716038164,0.43896103896103894,0.6591044776119402,0.638961038961039,0.638961038961039,0.638961038961039,0.6618181818181819,0.638961038961039,0.18507462686567164,0.3681962744207179,0.375366568914956,0.5850746268656717,0.6878341013824885,0.7211674347158218,0.7971830985915493,0.7942857142857143,0.7305164319248826,0.7942857142857143,0.7942857142857143,0.375366568914956,0.5786230139624459,0.5878341013824885,0.7942857142857143,0.9942857142857143,0.9942857142857143,1.0,0.9971830985915492,0.9333333333333332,0.9971830985915492,1.0
0728.JPEG,0.428921568627451,0.44786096256684493,0.6036217303822937,0.6464788732394366,0.6464788732394366,0.65,0.65,0.6363636363636364,0.6294191919191919,0.6215753424657534,0.6363636363636364,0.44786096256684493,0.47058823529411764,0.5,0.567907444668008,0.65,0.6631455399061033,0.6964788732394367,0.7238480697384807,0.9772727272727273,0.9807692307692307,0.9583333333333334,0.5728609625668449,0.44786096256684493,0.8772727272727273,0.9430555555555555,0.6666666666666666,0.9038461538461539,0.95,0.95,1.0,0.95,1.0
0729.JPEG,0.5165094339622641,0.3915094339622641,0.6164965986394558,0.6250300223022817,0.6181199752628324,0.6244186046511628,0.7918340026773762,0.6264705882352941,0.612541073384447,0.539873417721519,0.6375,0.43067226890756305,0.49324324324324326,0.6452380952380952,0.7420382165605095,0.75,0.991062929666843,1.0,1.0,1.0,0.9983660130718954,0.9983660130718954,0.5099236641221374,0.6428571428571429,0.9959016393442623,0.9722222222222222,0.9839737004314772,0.9983660130718954,1.0,0.9967532467532467,1.0,1.0,1.0
0730.JPEG,0.6785714285714286,0.4852941176470588,0.5477941176470589,0.6415441176470589,0.6826923076923077,0.6292735042735043,0.6219635627530364,0.6219635627530364,0.6080316742081447,0.6153846153846154,0.604020979020979,0.23300970873786409,0.6852941176470588,0.640520694259012,0.9143302180685359,0.6643302180685358,0.6643302180685359,0.6538461538461539,0.6666666666666666,0.6666666666666666,0.6538461538461539,0.6428571428571428,0.6896551724137931,0.7528846153846154,0.6903846153846154,0.8726635514018692,0.8666666666666667,0.6666666666666666,0.9722222222222222,0.9772727272727273,0.9583333333333333,0.9772727272727273,1.0
0731.JPEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0732.JPEG,0.36901408450704226,0.5280701754385965,0.7688311688311689,0.5973333333333333,0.7,0.6888888888888889,0.4724025974025974,0.48,0.6941176470588235,0.48888888888888893,0.675,0.3764705882352941,0.5599999999999999,0.76,0.82,0.75,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.4764705882352941,0.6333333333333333,0.7714285714285715,0.7333333333333333,0.76,0.7777777777777778,0.8,0.7777777777777778,0.9777777777777779,0.9777777777777779,1.0
0733.JPEG,0.6924977538185085,0.7113656783468104,0.8954248366013072,0.7287581699346406,0.7138528138528139,0.7138528138528139,0.8001606777680397,0.8120654396728016,0.8287321063394683,0.8287321063394684,0.8120654396728016,0.6987870619946092,0.86492673992674,0.9038067758749069,0.8971861471861472,0.921474358974359,0.8984848484848486,0.9151515151515152,0.9484848484848485,0.95,0.9484848484848485,0.9469512195121952,0.7217009529682981,0.8751392123114307,0.921474358974359,0.9482600732600733,0.995398773006135,0.9581881533101045,1.0,0.9984848484848485,0.9969512195121951,1.0,1.0
